DATE,CO,NO2,O3,PM10,PM25
2018-08-25,0.0,8.0,.053,14.0,4.3
2018-08-26,0.0,12.0,.053,17.0,6.5
2018-08-27,0.2,12.0,.055,44.0,20.1
2018-08-28,0.1,14.0,.050,25.0,6.5
2018-08-29,0.1,14.0,.053,20.0,5.7
2018-08-30,0.1,11.0,.045,21.0,3.9
2018-08-31,0.1,20.0,.057,24.0,6.8
2018-09-01,0.1,9.0,0.063,27.0,10.4
2018-09-02,0.1,12.0,0.064,23.0,9.3
2018-09-03,0.1,14.0,0.063,23.0,9.3
2018-09-04,0.2,24.0,0.057,38.0,9.5
2018-09-05,0.2,16.0,0.058,28.0,8.4
2018-09-06,0.1,16.0,0.057,29.0,7.8
2018-09-07,0.1,14.0,0.064,27.0,7.6
2018-09-08,0.1,13.0,0.051,24.0,6.0
2018-09-09,0.1,13.0,0.063,30.0,11.0
2018-09-10,0.1,25.0,0.051,28.0,8.7
2018-09-11,0.1,28.0,0.054,22.0,5.0
2018-09-12,0.1,18.0,0.054,26.0,6.0
2018-09-13,0.1,10.0,0.045,21.0,4.6
2018-09-14,0.2,19.0,0.047,24.0,10.6
2018-09-15,0.4,15.0,0.045,62.0,26.4
2018-09-16,0.0,7.0,0.039,19.0,4.7
2018-09-17,0.2,28.0,0.042,28.0,8.5
2018-09-18,0.2,32.0,0.044,29.0,8.5
2018-09-19,0.2,26.0,0.053,28.0,11.5
2018-09-20,0.1,20.0,0.053,24.0,7.1
2018-09-21,0.2,18.0,0.065,35.0,13.1
2018-09-22,0.3,12.0,0.054,35.0,13.0
2018-09-23,0.0,7.0,0.044,19.0,5.3
2018-09-24,0.1,15.0,0.048,23.0,6.1
2018-09-25,0.1,19.0,0.052,23.0,5.2
2018-09-26,0.1,22.0,0.053,27.0,6.0
2018-09-27,0.2,18.0,0.049,33.0,7.2
2018-09-28,0.2,20.0,0.046,26.0,7.1
2018-09-29,0.1,5.0,0.047,24.0,6.8
2018-09-30,0.0,11.0,0.036,18.0,6.1
2018-10-01,0.1,22.0,0.036,25.0,8.1
2018-10-02,0.1,18.0,0.033,16.0,5.6
2018-10-03,0.2,18.0,0.031,8.0,2.4
2018-10-04,0.2,12.0,0.033,3.0,1.2
2018-10-05,0.2,10.0,0.048,5.0,2.2
2018-10-06,0.2,9.0,0.045,7.0,3.4
2018-10-07,0.2,9.0,0.032,4.0,2.4
2018-10-08,0.2,15.0,0.027,5.0,
2018-10-09,0.2,15.0,0.04,4.0,2.1
2018-10-10,0.2,13.0,0.034,3.0,1.7
2018-10-11,0.2,17.0,0.026,11.0,5.3
2018-10-12,0.2,20.0,0.035,15.0,7.8
2018-10-13,0.2,14.0,0.043,13.0,4.3
2018-10-14,0.1,9.0,0.035,6.0,2.4
2018-10-15,0.3,21.0,0.034,14.0,7.2
2018-10-16,0.3,29.0,0.032,18.0,6.4
2018-10-17,0.2,23.0,0.037,14.0,4.3
2018-10-18,0.2,15.0,0.041,12.0,3.3
2018-10-19,0.2,22.0,0.034,24.0,6.9
2018-10-20,0.2,18.0,0.038,16.0,5.9
2018-10-21,0.2,16.0,0.034,11.0,3.7
2018-10-22,0.2,17.0,0.033,14.0,3.6
2018-10-23,0.2,16.0,0.036,6.0,1.9
2018-10-24,0.2,27.0,0.032,15.0,3.6
2018-10-25,0.2,23.0,0.035,12.0,4.1
2018-10-26,0.3,25.0,0.033,19.0,5.4
2018-10-27,0.3,21.0,0.033,14.0,6.1
2018-10-28,0.3,15.0,0.044,10.0,3.8
2018-10-29,0.1,15.0,0.041,15.0,3.2
2018-10-30,0.2,20.0,0.036,9.0,1.8
2018-10-31,0.2,24.0,0.03,14.0,4.5
2018-11-01,0.2,21.0,0.027,10.0,3.5
2018-11-02,0.2,,0.037,9.0,3.0
2018-11-03,0.1,8.0,0.044,8.0,2.3
2018-11-04,0.1,17.0,0.038,7.0,3.0
2018-11-05,0.2,27.0,0.041,21.0,3.5
2018-11-06,0.2,29.0,0.042,10.0,2.6
2018-11-07,0.2,29.0,0.04,12.0,2.8
2018-11-08,0.2,30.0,0.036,12.0,3.8
2018-11-09,0.3,35.0,0.029,23.0,
2018-11-10,0.3,24.0,0.037,16.0,
2018-11-11,0.1,14.0,0.037,13.0,
2018-11-12,0.2,33.0,0.031,20.0,
2018-11-13,0.3,38.0,0.026,31.0,
2018-11-14,0.3,36.0,0.021,38.0,
2018-11-15,0.3,42.0,0.016,45.0,
2018-11-16,0.3,35.0,0.02,35.0,11.3
2018-11-17,0.2,31.0,0.017,25.0,12.9
2018-11-18,0.3,31.0,0.032,14.0,10.5
2018-11-19,0.3,37.0,0.024,31.0,11.6
2018-11-20,0.3,37.0,0.018,37.0,12.0
2018-11-21,0.5,43.0,0.017,57.0,17.1
2018-11-22,0.5,35.0,0.038,10.0,3.9
2018-11-23,0.0,5.0,0.036,4.0,1.8
2018-11-24,0.0,10.0,0.036,4.0,1.3
2018-11-25,0.2,26.0,0.028,7.0,
2018-11-26,0.3,33.0,0.025,17.0,9.4
2018-11-27,0.4,40.0,0.012,35.0,14.9
2018-11-28,0.4,39.0,0.033,15.0,5.9
2018-11-29,0.2,31.0,0.037,7.0,5.0
2018-11-30,0.1,25.0,0.031,4.0,2.7
2018-12-01,0.1,15.0,0.033,4.0,2.0
2018-12-02,0.0,10.0,0.033,3.0,3.0
2018-12-03,0.1,24.0,0.033,8.0,5.6
2018-12-04,0.3,39.0,0.027,14.0,9.5
2018-12-05,0.5,46.0,0.02,34.0,17.3
2018-12-06,0.5,47.0,0.005,49.0,28.4
2018-12-07,0.4,48.0,0.01,62.0,P 37.2
2018-12-08,0.4,45.0,0.01,65.0,P 46.6
2018-12-09,0.4,37.0,0.022,47.0,P 38.1
2018-12-10,0.4,39.0,0.019,39.0,19.4
2018-12-11,0.4,32.0,0.014,41.0,
2018-12-12,0.2,29.0,0.033,15.0,10.1
2018-12-13,0.4,33.0,0.025,15.0,6.9
2018-12-14,0.4,36.0,0.02,29.0,10.2
2018-12-15,0.4,41.0,0.022,20.0,7.6
2018-12-16,0.3,32.0,0.025,18.0,8.3
2018-12-17,0.4,38.0,0.028,20.0,6.4
2018-12-18,0.5,35.0,0.018,30.0,8.8
2018-12-19,0.3,31.0,0.037,11.0,3.4
2018-12-20,0.4,37.0,0.018,31.0,8.2
2018-12-21,0.4,33.0,0.035,12.0,4.1
2018-12-22,0.3,25.0,0.038,6.0,2.9
2018-12-23,0.4,35.0,0.03,11.0,5.8
2018-12-24,0.5,33.0,0.022,19.0,11.2
2018-12-25,0.3,17.0,0.03,7.0,5.8
2018-12-26,0.2,15.0,0.03,4.0,2.5
2018-12-27,0.2,22.0,0.026,8.0,7.0
2018-12-28,0.2,27.0,0.033,13.0,6.4
2018-12-29,0.2,21.0,0.031,10.0,9.4
2018-12-30,0.2,20.0,0.032,12.0,7.7
2018-12-31,0.1,19.0,0.028,10.0,4.6
2019-01-01,0.3,30.4,0.028,12.0,6.5
2019-01-02,0.4,33.1,0.022,18.0,13.8
2019-01-03,0.4,39.2,0.021,25.0,18.4
2019-01-04,0.5,42.1,0.019,40.0,25.9
2019-01-05,0.6,39.2,0.032,53.0,22.9
2019-01-06,0.3,20.3,0.037,3.0,2.1
2019-01-07,0.5,35.7,0.036,7.0,4.1
2019-01-08,0.7,36.1,0.017,31.0,16.1
2019-01-09,0.4,31.6,0.021,16.0,6.3
2019-01-10,0.4,38.0,0.017,33.0,14.9
2019-01-11,0.4,33.8,0.022,41.0,24.6
2019-01-12,0.4,29.3,0.023,28.0,20.8
2019-01-13,0.3,31.4,0.027,28.0,21.2
2019-01-14,0.4,41.1,0.023,44.0,21.7
2019-01-15,0.6,38.7,0.017,38.0,23.3
2019-01-16,0.5,31.3,0.031,2.0,1.6
2019-01-17,0.1,29.2,0.032,2.0,1.3
2019-01-18,0.2,24.2,0.035,5.0,2.8
2019-01-19,0.2,28.7,0.026,13.0,5.0
2019-01-20,0.2,22.9,0.023,11.0,5.3
2019-01-21,0.2,19.3,0.033,4.0,2.0
2019-01-22,0.2,29.0,0.032,10.0,5.9
2019-01-23,0.4,41.6,0.018,24.0,11.0
2019-01-24,0.5,40.8,0.021,32.0,17.9
2019-01-25,0.4,37.5,0.028,22.0,8.7
2019-01-26,0.4,33.2,0.03,27.0,14.7
2019-01-27,0.3,31.7,0.032,21.0,14.2
2019-01-28,0.4,35.7,0.029,25.0,
2019-01-29,0.4,41.6,0.024,40.0,14.7
2019-01-30,0.3,40.4,0.031,35.0,11.9
2019-01-31,0.4,40.7,0.028,34.0,9.8
2019-02-01,0.4,42.5,0.023,41.0,10.6
2019-02-02,0.4,26.2,0.035,7.0,2.6
2019-02-03,0.2,4.3,0.04,2.0,0.9
2019-02-04,0.1,7.2,0.039,8.0,1.7
2019-02-05,0.1,8.5,0.042,2.0,0.8
2019-02-06,0.1,18.6,0.04,3.0,1.9
2019-02-07,0.2,33.6,0.042,8.0,4.5
2019-02-08,0.2,40.8,0.037,12.0,5.2
2019-02-09,0.2,36.8,0.042,10.0,2.8
2019-02-10,0.1,7.6,0.045,5.0,1.2
2019-02-11,0.1,31.5,0.043,10.0,2.7
2019-02-12,0.2,44.4,0.04,18.0,5.2
2019-02-13,0.2,5.1,0.044,4.0,1.7
2019-02-14,0.2,31.3,0.038,5.0,2.2
2019-02-15,0.1,6.0,0.044,5.0,1.1
2019-02-16,0.0,9.9,0.044,3.0,1.3
2019-02-17,0.1,24.5,0.04,4.0,2.0
2019-02-18,0.1,18.9,0.039,9.0,5.0
2019-02-19,0.1,17.2,0.039,10.0,5.1
2019-02-20,0.0,7.2,0.041,7.0,2.2
2019-02-21,0.1,22.2,0.039,16.0,5.3
2019-02-22,0.1,15.3,0.036,14.0,7.4
2019-02-23,0.0,23.0,0.041,11.0,6.4
2019-02-24,0.1,29.0,0.044,5.0,2.4
2019-02-25,0.0,9.2,0.043,5.0,1.6
2019-02-26,0.0,11.6,0.043,8.0,2.4
2019-02-27,0.1,21.7,0.039,11.0,2.6
2019-02-28,0.1,27.6,0.04,11.0,2.7
2019-03-01,0.1,20.5,0.036,29.0,6.0
2019-03-02,0.1,21.3,0.03,7.0,5.0
2019-03-03,0.1,17.7,0.037,11.0,8.9
2019-03-04,0.1,20.0,0.041,12.0,6.4
2019-03-05,0.1,26.1,0.039,12.0,3.5
2019-03-06,0.0,13.5,0.036,3.0,1.2
2019-03-07,0.1,20.2,0.037,3.0,1.5
2019-03-08,0.1,18.8,0.043,3.0,2.1
2019-03-09,0.0,16.6,0.042,4.0,1.8
2019-03-10,0.1,12.5,0.046,7.0,2.6
2019-03-11,0.1,21.2,0.045,18.0,8.0
2019-03-12,0.2,,0.042,23.0,9.0
2019-03-13,0.1,7.1,0.043,6.0,1.8
2019-03-14,0.1,27.2,0.041,9.0,4.7
2019-03-15,0.2,36.6,0.041,20.0,9.6
2019-03-16,0.2,29.4,0.043,25.0,13.3
2019-03-17,0.2,26.8,0.045,13.0,7.9
2019-03-18,0.2,39.4,0.043,21.0,8.0
2019-03-19,0.2,32.5,0.052,17.0,6.7
2019-03-20,0.2,32.9,0.052,10.0,2.9
2019-03-21,0.1,9.2,0.044,6.0,2.1
2019-03-22,0.1,19.4,0.043,4.0,2.3
2019-03-23,0.1,13.9,0.042,5.0,2.9
2019-03-24,0.1,15.8,0.042,4.0,2.6
2019-03-25,0.2,29.5,0.046,20.0,7.7
2019-03-26,0.2,34.6,0.051,16.0,5.8
2019-03-27,0.2,36.9,0.051,16.0,5.2
2019-03-28,0.1,13.0,0.046,17.0,2.8
2019-03-29,0.1,26.4,0.041,6.0,3.6
2019-03-30,0.1,13.8,0.042,6.0,3.7
2019-03-31,0.1,17.2,0.048,5.0,3.4
2019-04-01,0.1,26.9,0.042,6.0,3.3
2019-04-02,0.1,18.7,0.042,7.0,2.6
2019-04-03,0.1,16.8,0.039,6.0,3.3
2019-04-04,0.1,15.5,0.044,7.0,2.1
2019-04-05,0.1,30.7,0.046,10.0,2.7
2019-04-06,0.0,11.7,0.044,6.0,1.8
2019-04-07,0.1,15.5,0.044,5.0,2.0
2019-04-08,0.1,21.5,0.038,9.0,2.7
2019-04-09,0.0,13.7,0.042,9.0,2.0
2019-04-10,0.0,4.8,0.037,3.0,1.3
2019-04-11,0.0,8.9,0.042,3.0,1.4
2019-04-12,0.0,12.3,0.039,3.0,1.6
2019-04-13,0.0,13.8,0.045,5.0,2.7
2019-04-14,0.0,17.1,0.044,4.0,2.0
2019-04-15,0.1,24.3,0.045,11.0,4.4
2019-04-16,0.1,11.3,0.044,6.0,2.6
2019-04-17,0.1,21.7,0.044,8.0,2.9
2019-04-18,0.1,18.2,0.045,15.0,3.7
2019-04-19,0.1,20.8,0.043,17.0,4.4
2019-04-20,0.1,13.5,0.047,15.0,3.5
2019-04-21,0.0,5.7,0.048,5.0,2.4
2019-04-22,0.0,9.7,0.046,7.0,2.2
2019-04-23,0.0,14.5,0.045,14.0,4.0
2019-04-24,0.0,17.7,0.044,13.0,3.6
2019-04-25,0.0,12.6,0.035,10.0,3.1
2019-04-26,0.0,10.1,0.043,10.0,2.7
2019-04-27,0.0,12.7,0.046,13.0,4.0
2019-04-28,0.0,9.2,0.058,17.0,4.8
2019-04-29,0.0,11.3,0.047,9.0,2.9
2019-04-30,0.0,16.0,0.039,10.0,2.9
2019-05-01,0.0,15.5,0.048,9.0,2.2
2019-05-02,0.0,21.1,0.048,7.0,2.3
2019-05-03,0.0,18.9,0.051,16.0,4.3
2019-05-04,0.0,10.6,0.051,16.0,5.3
2019-05-05,0.0,6.9,0.051,13.0,4.4
2019-05-06,0.0,17.2,0.05,14.0,4.3
2019-05-07,0.0,22.6,0.043,10.0,3.4
2019-05-08,0.0,12.1,0.038,4.0,1.8
2019-05-09,0.0,14.7,0.042,8.0,2.6
2019-05-10,0.0,13.7,0.049,12.0,3.5
2019-05-11,0.0,10.8,0.054,13.0,5.0
2019-05-12,0.0,8.5,0.054,12.0,5.2
2019-05-13,0.0,15.0,0.051,17.0,5.5
2019-05-14,0.0,12.9,0.051,15.0,8.2
2019-05-15,0.1,16.3,0.049,20.0,6.0
2019-05-16,0.0,10.7,0.048,17.0,4.3
2019-05-17,0.0,6.1,0.045,2.0,1.1
2019-05-18,0.0,9.6,0.036,3.0,1.4
2019-05-19,0.0,6.3,0.048,4.0,1.7
2019-05-20,0.0,12.4,0.051,5.0,
2019-05-21,0.0,6.4,0.039,3.0,
2019-05-22,0.0,8.0,0.04,2.0,
2019-05-23,0.0,10.0,0.052,3.0,
2019-05-24,0.1,13.3,0.039,4.0,
2019-05-25,0.1,7.8,0.045,4.0,
2019-05-26,0.0,6.7,0.052,8.0,
2019-05-27,0.0,5.2,0.049,6.0,
2019-05-28,0.0,7.4,0.041,4.0,
2019-05-29,0.0,10.4,0.044,8.0,
2019-05-30,0.0,9.4,0.048,12.0,
2019-05-31,0.0,9.9,0.053,11.0,
2019-06-01,0.0,5.7,0.056,10.0,
2019-06-02,0.0,5.0,0.053,10.0,
2019-06-03,0.0,7.7,0.061,18.0,4.8
2019-06-04,0.1,9.2,0.06,26.0,5.9
2019-06-05,0.1,11.4,0.05,22.0,6.1
2019-06-06,0.1,11.9,0.047,21.0,5.1
2019-06-07,0.1,8.0,0.056,42.0,7.3
2019-06-08,0.1,5.3,0.045,10.0,3.0
2019-06-09,0.1,8.1,0.047,9.0,3.0
2019-06-10,0.1,12.1,0.056,17.0,4.6
2019-06-11,0.1,12.8,0.052,19.0,4.6
2019-06-12,0.1,12.5,0.047,20.0,6.2
2019-06-13,0.1,8.9,0.054,19.0,5.0
2019-06-14,0.1,10.5,0.053,13.0,4.7
2019-06-15,0.1,9.2,0.052,14.0,
2019-06-16,0.1,7.0,0.053,15.0,
2019-06-17,0.1,6.1,0.054,15.0,
2019-06-18,0.1,6.2,0.057,13.0,
2019-06-19,0.1,10.3,0.061,17.0,
2019-06-20,0.1,6.8,0.045,32.0,
2019-06-21,0.1,5.9,0.046,12.0,
2019-06-22,0.1,5.6,0.042,12.0,
2019-06-23,0.1,4.7,0.044,9.0,
2019-06-24,0.1,10.7,0.053,14.0,
2019-06-25,0.1,9.3,0.057,19.0,
2019-06-26,0.1,4.9,0.059,16.0,
2019-06-27,0.1,4.6,0.05,17.0,5.4
2019-06-28,0.1,29.5,0.057,21.0,5.5
2019-06-29,0.1,10.0,0.054,21.0,8.0
2019-06-30,0.0,7.3,0.039,13.0,5.7
2019-07-01,0.1,9.7,0.047,16.0,4.4
2019-07-02,0.1,9.7,0.05,16.0,5.2
2019-07-03,0.1,9.2,0.066,23.0,5.8
2019-07-04,0.1,8.6,0.052,,
2019-07-05,0.0,18.5,0.061,34.0,19.4
2019-07-06,0.0,8.5,0.055,22.0,8.3
2019-07-07,0.0,4.1,0.043,14.0,4.0
2019-07-08,0.0,8.9,0.047,26.0,5.7
2019-07-09,0.0,13.2,0.055,26.0,7.1
2019-07-10,0.0,9.5,0.05,21.0,5.9
2019-07-11,0.0,11.0,0.042,24.0,5.2
2019-07-12,0.0,9.8,0.052,16.0,4.6
2019-07-13,0.0,9.4,0.044,27.0,5.6
2019-07-14,0.0,5.1,0.049,13.0,5.8
2019-07-15,0.0,14.8,0.051,18.0,6.3
2019-07-16,0.0,11.3,0.057,20.0,5.1
2019-07-17,0.0,,0.056,26.0,7.3
2019-07-18,0.0,6.8,0.053,23.0,5.0
2019-07-19,0.0,10.5,0.053,21.0,6.9
2019-07-20,0.0,11.3,0.057,20.0,6.7
2019-07-21,0.0,7.0,0.051,17.0,6.5
2019-07-22,0.0,11.0,0.053,22.0,8.6
2019-07-23,0.0,10.1,0.051,28.0,8.3
2019-07-24,0.0,11.2,0.055,26.0,13.5
2019-07-25,0.0,9.5,0.055,24.0,9.0
2019-07-26,0.0,9.4,0.051,20.0,6.3
2019-07-27,0.0,7.3,0.053,11.0,4.7
2019-07-28,0.0,8.6,0.058,15.0,6.1
2019-07-29,0.0,12.0,0.053,18.0,5.0
2019-07-30,0.0,11.7,0.048,20.0,4.4
2019-07-31,0.0,26.6,0.033,26.0,14.4
2019-08-01,0.0,8.9,0.053,11.0,3.9
2019-08-02,0.0,12.1,0.058,17.0,5.0
2019-08-03,0.0,10.1,0.055,21.0,5.1
2019-08-04,0.0,5.6,0.058,12.0,3.5
2019-08-05,0.0,11.3,0.057,20.0,4.5
2019-08-06,0.0,11.3,0.059,27.0,5.2
2019-08-07,0.0,20.5,0.045,26.0,6.7
2019-08-08,0.0,15.1,0.049,28.0,6.2
2019-08-09,0.0,10.5,0.05,12.0,4.1
2019-08-10,0.0,8.2,0.049,15.0,4.6
2019-08-11,0.0,3.9,0.054,15.0,4.2
2019-08-12,0.0,10.4,0.061,25.0,6.1
2019-08-13,0.0,12.2,0.057,24.0,4.9
2019-08-14,0.0,15.0,0.054,29.0,6.1
2019-08-15,0.0,14.5,0.063,29.0,7.0
2019-08-16,0.0,13.2,0.058,26.0,6.9
2019-08-17,0.0,7.6,0.051,21.0,5.9
2019-08-18,0.0,6.8,0.056,21.0,4.9
2019-08-19,0.0,11.1,0.046,,4.0
2019-08-20,0.0,14.3,0.054,18.0,
2019-08-21,0.0,15.1,0.052,20.0,5.3
2019-08-22,0.0,19.3,0.054,43.0,10.0
2019-08-23,0.0,14.1,0.056,35.0,6.7
2019-08-24,0.0,9.4,0.051,24.0,5.7
2019-08-25,0.0,9.5,0.049,22.0,6.4
2019-08-26,0.0,13.1,0.061,22.0,5.2
2019-08-27,0.0,16.3,0.066,27.0,6.0
2019-08-28,0.0,19.3,0.062,36.0,6.3
2019-08-29,0.0,15.8,0.046,28.0,4.5
2019-08-30,0.0,13.2,0.045,32.0,7.3
2019-08-31,0.0,8.1,0.054,24.0,6.4
2019-09-01,0.0,6.5,0.052,18.0,5.0
2019-09-02,0.0,7.5,0.053,24.0,6.3
2019-09-03,0.0,21.8,0.049,32.0,8.1
2019-09-04,0.0,12.4,0.055,23.0,7.8
2019-09-05,0.0,11.8,0.054,29.0,5.8
2019-09-06,0.0,11.7,0.055,23.0,7.5
2019-09-07,0.0,11.4,0.059,23.0,7.3
2019-09-08,0.0,8.2,0.052,17.0,5.7
2019-09-09,0.0,14.3,0.059,24.0,11.3
2019-09-10,0.0,18.8,0.047,26.0,7.7
2019-09-11,0.0,10.0,0.042,8.0,3.7
2019-09-12,0.0,14.0,0.047,11.0,5.0
2019-09-13,0.0,15.2,0.046,14.0,5.3
2019-09-14,0.0,16.2,0.047,14.0,5.9
2019-09-15,0.0,8.7,0.051,11.0,4.7
2019-09-16,0.0,20.1,0.045,17.0,5.2
2019-09-17,0.0,12.1,0.05,32.0,8.0
2019-09-18,0.0,16.2,0.05,18.0,5.0
2019-09-19,0.0,15.9,0.046,26.0,4.1
2019-09-20,0.0,9.6,0.038,16.0,2.7
2019-09-21,0.0,10.5,0.039,7.0,3.7
2019-09-22,0.0,11.3,0.04,,3.2
2019-09-23,0.0,15.9,0.045,16.0,3.5
2019-09-24,0.0,17.5,0.041,18.0,4.2
2019-09-25,0.0,16.2,0.043,19.0,4.2
2019-09-26,0.0,14.8,0.038,15.0,3.5
2019-09-27,0.0,9.2,0.035,14.0,4.1
2019-09-28,0.0,6.6,0.041,20.0,4.5
2019-09-29,0.0,6.3,0.04,7.0,2.6
2019-09-30,0.0,16.6,0.044,12.0,3.6
2019-10-01,0.1,19.8,0.043,18.0,4.9
2019-10-02,0.0,15.1,0.037,12.0,3.6
2019-10-03,0.1,23.7,0.043,17.0,3.5
2019-10-04,0.1,5.2,0.042,22.0,2.6
2019-10-05,0.1,10.0,0.039,9.0,2.3
2019-10-06,0.1,11.4,0.04,9.0,3.2
2019-10-07,0.4,34.2,0.031,32.0,6.3
2019-10-08,0.4,21.7,0.037,21.0,5.4
2019-10-09,0.3,7.8,0.037,,3.1
2019-10-10,0.2,11.0,0.029,12.0,2.5
2019-10-11,0.3,25.3,0.031,19.0,4.8
2019-10-12,0.4,28.3,0.036,22.0,8.5
2019-10-13,0.3,19.5,0.041,16.0,5.4
2019-10-14,0.3,28.3,0.042,26.0,6.8
2019-10-15,0.4,30.4,0.036,38.0,7.8
2019-10-16,0.3,27.9,0.042,28.0,6.2
2019-10-17,0.3,14.7,0.043,69.0,
2019-10-18,0.2,16.3,0.038,12.0,3.6
2019-10-19,0.2,17.6,0.037,12.0,2.4
2019-10-20,0.1,11.8,0.035,4.0,2.2
2019-10-21,0.2,20.0,0.034,7.0,2.6
2019-10-22,0.1,21.0,0.035,15.0,3.9
2019-10-23,0.1,21.8,0.038,13.0,4.1
2019-10-24,0.1,23.3,0.034,13.0,3.9
2019-10-25,0.1,25.9,0.031,33.0,8.1
2019-10-26,0.1,17.7,0.036,23.0,6.2
2019-10-27,0.0,8.4,0.029,8.0,3.7
2019-10-28,0.0,28.7,0.036,8.0,4.4
2019-10-29,0.0,9.8,0.03,10.0,6.8
2019-10-30,0.1,26.5,0.027,12.0,6.0
2019-10-31,0.2,28.5,0.023,25.0,8.2
2019-11-01,0.2,32.7,0.022,31.0,12.3
2019-11-02,0.2,26.1,0.029,29.0,17.5
2019-11-03,0.2,24.5,0.031,21.0,11.2
2019-11-04,0.2,36.4,0.023,42.0,14.4
2019-11-05,0.2,33.3,0.023,51.0,11.8
2019-11-06,0.2,27.7,0.02,,9.1
2019-11-07,0.2,32.4,0.022,43.0,9.8
2019-11-08,0.2,34.3,0.021,43.0,10.1
2019-11-09,0.2,32.5,0.025,37.0,10.1
2019-11-10,0.2,25.3,0.028,26.0,11.5
2019-11-11,0.1,28.8,0.03,28.0,9.1
2019-11-12,0.2,37.8,0.026,,10.3
2019-11-13,0.2,29.4,0.026,,11.6
2019-11-14,0.3,37.5,0.017,53.0,10.3
2019-11-15,0.2,31.0,0.029,36.0,8.2
2019-11-16,0.2,22.4,0.038,25.0,6.7
2019-11-17,0.0,22.0,0.035,15.0,4.6
2019-11-18,0.2,39.3,0.021,48.0,9.3
2019-11-19,0.2,26.5,0.037,25.0,5.2
2019-11-20,0.1,30.5,0.018,20.0,7.7
2019-11-21,0.1,15.8,0.024,6.0,2.5
2019-11-22,0.2,25.6,,21.0,8.3
2019-11-23,0.1,22.1,0.025,16.0,10.0
2019-11-24,0.2,23.8,0.027,20.0,12.0
2019-11-25,0.1,26.8,0.036,13.0,6.5
2019-11-26,0.0,19.6,0.039,13.0,4.8
2019-11-27,0.1,28.1,0.039,8.0,3.0
2019-11-28,0.2,27.1,0.044,6.0,3.9
2019-11-29,0.1,17.4,0.037,4.0,2.2
2019-11-30,100.0,21.2,0.034,6.0,
2019-12-01,100.0,21.9,0.037,8.0,4.1
2019-12-02,0.5,39.5,0.019,33.0,11.7
2019-12-03,0.5,37.1,0.016,50.0,
2019-12-04,0.7,44.5,0.013,,
2019-12-05,0.7,33.8,0.019,45.0,
2019-12-06,0.6,,0.013,35.0,
2019-12-07,0.0,19.8,0.033,5.0,
2019-12-08,0.0,22.1,0.037,5.0,
2019-12-09,0.0,29.2,0.031,13.0,
2019-12-10,0.8,28.9,0.022,24.0,
2019-12-11,900.0,31.9,0.011,33.0,
2019-12-12,0.9,29.8,0.029,9.0,
2019-12-13,0.7,24.0,0.037,4.0,
2019-12-14,0.7,18.4,0.034,5.0,
2019-12-15,0.7,18.7,0.035,6.0,
2019-12-16,0.9,21.8,0.032,9.0,4.5
2019-12-17,1.0,31.0,0.023,23.0,9.7
2019-12-18,1.1,38.0,0.016,33.0,12.0
2019-12-19,1.1,39.6,0.017,40.0,15.3
2019-12-20,1.0,37.4,0.015,37.0,
2019-12-21,1.0,29.5,0.017,19.0,
2019-12-22,1.0,27.4,0.023,10.0,
2019-12-23,1.0,36.5,0.028,18.0,
2019-12-24,900.0,17.8,0.032,6.0,2.8
2019-12-25,0.8,21.3,0.027,6.0,5.1
2019-12-26,900.0,21.2,0.032,9.0,5.3
2019-12-27,900.0,25.5,0.03,12.0,7.5
2019-12-28,0.9,16.2,0.034,6.0,4.5
2019-12-29,1.0,17.2,0.033,7.0,5.0
2019-12-30,0.9,25.7,0.027,15.0,10.5
2019-12-31,0.9,20.5,0.033,23.0,15.5
2020-01-01,0.9,17.2,0.037,11.0,7.9
2020-01-02,0.8,26.5,0.029,6.0,3.2
2020-01-03,0.3,34.8,0.02,22.0,7.9
2020-01-04,0.3,31.8,0.027,18.0,7.0
2020-01-05,0.3,26.8,0.026,15.0,8.2
2020-01-06,0.3,36.3,0.026,20.0,7.9
2020-01-07,0.0,36.9,0.019,40.0,
2020-01-08,0.0,37.5,0.028,16.0,
2020-01-09,0.1,29.7,0.037,17.0,11.5
2020-01-10,0.1,17.5,0.036,10.0,3.6
2020-01-11,0.1,24.6,0.034,10.0,4.7
2020-01-12,0.0,18.2,0.034,4.0,3.4
2020-01-13,0.1,22.9,0.038,5.0,2.1
2020-01-14,0.0,14.6,0.038,8.0,2.1
2020-01-15,0.3,37.6,0.022,23.0,7.1
2020-01-16,0.2,34.3,0.041,14.0,4.8
2020-01-17,0.1,33.2,0.038,13.0,3.3
2020-01-18,0.2,30.7,0.029,16.0,
2020-01-19,0.2,29.8,0.029,17.0,
2020-01-20,0.4,38.5,0.021,40.0,
2020-01-21,0.2,30.2,0.026,7.0,
2020-01-22,0.2,27.9,0.016,,8.2
2020-01-23,0.2,28.5,0.02,21.0,13.2
2020-01-24,0.4,31.7,0.005,18.0,11.6
2020-01-25,0.3,29.4,0.013,14.0,10.7
2020-01-26,0.2,23.8,0.015,14.0,9.4
2020-01-27,0.2,18.9,0.037,8.0,5.3
2020-01-28,0.1,24.7,0.033,14.0,4.6
2020-01-29,0.1,21.3,0.027,10.0,5.2
2020-01-30,0.1,23.7,0.021,12.0,7.6
2020-01-31,0.2,28.9,0.028,21.0,9.1
2020-02-01,0.2,25.5,0.025,20.0,8.9
