aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
105,82.7,2023-06-24:04,4.0,120.7,164.0,34.0,3.0,2023-06-23T22:00:00,2023-06-24T04:00:00,1687579200
58,79.0,2023-06-24:03,3.0,126.0,12.0,9.0,3.0,2023-06-23T21:00:00,2023-06-24T03:00:00,1687575600
67,77.7,2023-06-24:02,2.3,133.3,44.0,14.0,3.7,2023-06-23T20:00:00,2023-06-24T02:00:00,1687572000
76,76.3,2023-06-24:01,1.7,140.7,64.0,21.0,4.3,2023-06-23T19:00:00,2023-06-24T01:00:00,1687568400
85,75.0,2023-06-24:00,1.0,148.0,36.0,23.0,5.0,2023-06-23T18:00:00,2023-06-24T00:00:00,1687564800
80,74.3,2023-06-23:23,0.7,144.0,38.0,15.0,4.3,2023-06-23T17:00:00,2023-06-23T23:00:00,1687561200
75,73.7,2023-06-23:22,0.3,140.0,25.0,9.0,3.7,2023-06-23T16:00:00,2023-06-23T22:00:00,1687557600
70,73.0,2023-06-23:21,0.0,136.0,26.0,16.0,3.0,2023-06-23T15:00:00,2023-06-23T21:00:00,1687554000
58,70.3,2023-06-23:20,0.0,126.0,61.0,11.0,3.0,2023-06-23T14:00:00,2023-06-23T20:00:00,1687550400
66,67.7,2023-06-23:19,0.0,116.0,85.0,17.0,3.0,2023-06-23T13:00:00,2023-06-23T19:00:00,1687546800
61,65.0,2023-06-23:18,0.0,106.0,61.0,17.0,3.0,2023-06-23T12:00:00,2023-06-23T18:00:00,1687543200
63,63.0,2023-06-23:17,0.3,98.0,42.0,18.0,3.7,2023-06-23T11:00:00,2023-06-23T17:00:00,1687539600
46,61.0,2023-06-23:16,0.7,90.0,39.0,11.0,4.3,2023-06-23T10:00:00,2023-06-23T16:00:00,1687536000
52,59.0,2023-06-23:15,1.0,82.0,29.0,13.0,5.0,2023-06-23T09:00:00,2023-06-23T15:00:00,1687532400
61,63.3,2023-06-23:14,1.7,75.0,24.0,17.0,4.3,2023-06-23T08:00:00,2023-06-23T14:00:00,1687528800
59,67.7,2023-06-23:13,2.3,68.0,19.0,16.0,3.7,2023-06-23T07:00:00,2023-06-23T13:00:00,1687525200
56,72.0,2023-06-23:12,3.0,61.0,28.0,15.0,3.0,2023-06-23T06:00:00,2023-06-23T12:00:00,1687521600
29,74.0,2023-06-23:11,3.7,60.7,18.0,7.0,3.0,2023-06-23T05:00:00,2023-06-23T11:00:00,1687518000
42,76.0,2023-06-23:10,4.3,60.3,23.0,10.0,3.0,2023-06-23T04:00:00,2023-06-23T10:00:00,1687514400
50,78.0,2023-06-23:09,5.0,60.0,21.0,12.0,3.0,2023-06-23T03:00:00,2023-06-23T09:00:00,1687510800
37,79.3,2023-06-23:08,6.0,62.3,17.0,9.0,3.0,2023-06-23T02:00:00,2023-06-23T08:00:00,1687507200
37,80.7,2023-06-23:07,7.0,64.7,16.0,9.0,3.0,2023-06-23T01:00:00,2023-06-23T07:00:00,1687503600
42,82.0,2023-06-23:06,8.0,67.0,21.0,10.0,3.0,2023-06-23T00:00:00,2023-06-23T06:00:00,1687500000
54,76.7,2023-06-23:05,7.0,75.0,23.0,14.0,3.3,2023-06-22T23:00:00,2023-06-23T05:00:00,1687496400
43,71.3,2023-06-23:04,6.0,83.0,47.0,9.0,3.7,2023-06-22T22:00:00,2023-06-23T04:00:00,1687492800
129,66.0,2023-06-23:03,5.0,91.0,75.0,46.0,4.0,2023-06-22T21:00:00,2023-06-23T03:00:00,1687489200
107,64.3,2023-06-23:02,3.7,96.3,27.0,20.25,5.0,2023-06-22T20:00:00,2023-06-23T02:00:00,1687485600
47,62.7,2023-06-23:01,2.3,101.7,24.0,11.0,6.0,2023-06-22T19:00:00,2023-06-23T01:00:00,1687482000
49,61.0,2023-06-23:00,1.0,107.0,32.0,9.0,7.0,2023-06-22T18:00:00,2023-06-23T00:00:00,1687478400
50,61.7,2023-06-22:23,0.7,108.0,28.0,11.0,7.0,2023-06-22T17:00:00,2023-06-22T23:00:00,1687474800
50,62.3,2023-06-22:22,0.3,109.0,32.0,10.0,7.0,2023-06-22T16:00:00,2023-06-22T22:00:00,1687471200
102,63.0,2023-06-22:21,0.0,110.0,28.0,21.0,7.0,2023-06-22T15:00:00,2023-06-22T21:00:00,1687467600
54,64.7,2023-06-22:20,0.0,110.7,21.7,14.0,7.0,2023-06-22T14:00:00,2023-06-22T20:00:00,1687464000
69,66.3,2023-06-22:19,0.0,111.3,15.3,11.5,7.0,2023-06-22T13:00:00,2023-06-22T19:00:00,1687460400
52,68.0,2023-06-22:18,0.0,112.0,9.0,9.0,7.0,2023-06-22T12:00:00,2023-06-22T18:00:00,1687456800
50,69.7,2023-06-22:17,0.3,107.7,9.0,8.0,6.0,2023-06-22T11:00:00,2023-06-22T17:00:00,1687453200
48,71.3,2023-06-22:16,0.7,103.3,9.0,8.0,5.0,2023-06-22T10:00:00,2023-06-22T16:00:00,1687449600
46,73.0,2023-06-22:15,1.0,99.0,9.0,6.75,4.0,2023-06-22T09:00:00,2023-06-22T15:00:00,1687446000
46,78.0,2023-06-22:14,1.7,92.3,9.3,7.0,4.0,2023-06-22T08:00:00,2023-06-22T14:00:00,1687442400
52,83.0,2023-06-22:13,2.3,85.7,9.7,7.25,4.0,2023-06-22T07:00:00,2023-06-22T13:00:00,1687438800
42,88.0,2023-06-22:12,3.0,79.0,10.0,10.0,4.0,2023-06-22T06:00:00,2023-06-22T12:00:00,1687435200
38,87.3,2023-06-22:11,3.7,81.7,9.3,9.0,4.0,2023-06-22T05:00:00,2023-06-22T11:00:00,1687431600
39,86.7,2023-06-22:10,4.3,84.3,8.7,8.0,4.0,2023-06-22T04:00:00,2023-06-22T10:00:00,1687428000
40,86.0,2023-06-22:09,5.0,87.0,8.0,6.0,4.0,2023-06-22T03:00:00,2023-06-22T09:00:00,1687424400
42,86.3,2023-06-22:08,5.3,91.0,13.0,6.0,4.7,2023-06-22T02:00:00,2023-06-22T08:00:00,1687420800
46,86.7,2023-06-22:07,5.7,95.0,11.3,11.0,5.3,2023-06-22T01:00:00,2023-06-22T07:00:00,1687417200
46,87.0,2023-06-22:06,6.0,99.0,13.0,7.0,6.0,2023-06-22T00:00:00,2023-06-22T06:00:00,1687413600
50,83.7,2023-06-22:05,5.3,103.0,11.7,8.75,6.7,2023-06-21T23:00:00,2023-06-22T05:00:00,1687410000
49,80.3,2023-06-22:04,4.7,107.0,17.0,6.0,7.3,2023-06-21T22:00:00,2023-06-22T04:00:00,1687406400
89,77.0,2023-06-22:03,4.0,111.0,9.0,6.75,8.0,2023-06-21T21:00:00,2023-06-22T03:00:00,1687402800
54,75.0,2023-06-22:02,3.0,117.3,8.7,6.5,8.3,2023-06-21T20:00:00,2023-06-22T02:00:00,1687399200
55,73.0,2023-06-22:01,2.0,123.7,8.3,6.25,8.7,2023-06-21T19:00:00,2023-06-22T01:00:00,1687395600
62,71.0,2023-06-22:00,1.0,130.0,8.0,5.0,9.0,2023-06-21T18:00:00,2023-06-22T00:00:00,1687392000
63,70.3,2023-06-21:23,0.7,130.7,11.0,7.0,7.7,2023-06-21T17:00:00,2023-06-21T23:00:00,1687388400
64,69.7,2023-06-21:22,0.3,131.3,21.0,7.0,6.3,2023-06-21T16:00:00,2023-06-21T22:00:00,1687384800
150,69.0,2023-06-21:21,0.0,132.0,17.0,12.75,5.0,2023-06-21T15:00:00,2023-06-21T21:00:00,1687381200
63,69.0,2023-06-21:20,0.0,130.3,30.0,8.0,4.7,2023-06-21T14:00:00,2023-06-21T20:00:00,1687377600
61,69.0,2023-06-21:19,0.0,128.7,13.7,10.0,4.3,2023-06-21T13:00:00,2023-06-21T19:00:00,1687374000
59,69.0,2023-06-21:18,0.0,127.0,12.0,9.0,4.0,2023-06-21T12:00:00,2023-06-21T18:00:00,1687370400
55,68.3,2023-06-21:17,0.3,119.0,17.0,11.0,4.7,2023-06-21T11:00:00,2023-06-21T17:00:00,1687366800
51,67.7,2023-06-21:16,0.7,111.0,22.0,11.0,5.3,2023-06-21T10:00:00,2023-06-21T16:00:00,1687363200
48,67.0,2023-06-21:15,1.0,103.0,27.0,10.0,6.0,2023-06-21T09:00:00,2023-06-21T15:00:00,1687359600
46,72.0,2023-06-21:14,2.0,91.7,20.0,11.0,5.3,2023-06-21T08:00:00,2023-06-21T14:00:00,1687356000
46,77.0,2023-06-21:13,3.0,80.3,22.0,11.0,4.7,2023-06-21T07:00:00,2023-06-21T13:00:00,1687352400
46,82.0,2023-06-21:12,4.0,69.0,6.0,4.5,4.0,2023-06-21T06:00:00,2023-06-21T12:00:00,1687348800
37,82.3,2023-06-21:11,4.7,71.3,6.3,4.75,4.3,2023-06-21T05:00:00,2023-06-21T11:00:00,1687345200
34,82.7,2023-06-21:10,5.3,73.7,6.7,5.0,4.7,2023-06-21T04:00:00,2023-06-21T10:00:00,1687341600
35,83.0,2023-06-21:09,6.0,76.0,7.0,5.25,5.0,2023-06-21T03:00:00,2023-06-21T09:00:00,1687338000
37,81.7,2023-06-21:08,6.3,81.0,8.0,6.0,5.3,2023-06-21T02:00:00,2023-06-21T08:00:00,1687334400
40,80.3,2023-06-21:07,6.7,86.0,9.0,9.0,5.7,2023-06-21T01:00:00,2023-06-21T07:00:00,1687330800
42,79.0,2023-06-21:06,7.0,91.0,10.0,8.0,6.0,2023-06-21T00:00:00,2023-06-21T06:00:00,1687327200
43,75.0,2023-06-21:05,6.0,93.3,21.0,8.0,6.3,2023-06-20T23:00:00,2023-06-21T05:00:00,1687323600
44,71.0,2023-06-21:04,5.0,95.7,10.7,10.0,6.7,2023-06-20T22:00:00,2023-06-21T04:00:00,1687320000
95,67.0,2023-06-21:03,4.0,98.0,11.0,8.25,7.0,2023-06-20T21:00:00,2023-06-21T03:00:00,1687316400
63,64.3,2023-06-21:02,2.7,103.7,20.0,18.0,7.3,2023-06-20T20:00:00,2023-06-21T02:00:00,1687312800
51,61.7,2023-06-21:01,1.3,109.3,27.7,8.0,7.7,2023-06-20T19:00:00,2023-06-21T01:00:00,1687309200
53,59.0,2023-06-21:00,0.0,115.0,36.0,9.0,8.0,2023-06-20T18:00:00,2023-06-21T00:00:00,1687305600
54,59.7,2023-06-20:23,0.0,105.0,39.0,14.0,8.0,2023-06-20T17:00:00,2023-06-20T23:00:00,1687302000
61,60.3,2023-06-20:22,0.0,95.0,18.0,17.0,8.0,2023-06-20T16:00:00,2023-06-20T22:00:00,1687298400
50,61.0,2023-06-20:21,0.0,85.0,9.0,6.75,8.0,2023-06-20T15:00:00,2023-06-20T21:00:00,1687294800
46,60.3,2023-06-20:20,0.3,81.3,34.0,11.0,6.3,2023-06-20T14:00:00,2023-06-20T20:00:00,1687291200
50,59.7,2023-06-20:19,0.7,77.7,55.0,12.0,4.7,2023-06-20T13:00:00,2023-06-20T19:00:00,1687287600
46,59.0,2023-06-20:18,1.0,74.0,6.0,4.5,3.0,2023-06-20T12:00:00,2023-06-20T18:00:00,1687284000
50,58.0,2023-06-20:17,1.3,65.7,30.0,12.0,3.0,2023-06-20T11:00:00,2023-06-20T17:00:00,1687280400
50,57.0,2023-06-20:16,1.7,57.3,6.0,4.5,3.0,2023-06-20T10:00:00,2023-06-20T16:00:00,1687276800
46,56.0,2023-06-20:15,2.0,49.0,6.0,4.5,3.0,2023-06-20T09:00:00,2023-06-20T15:00:00,1687273200
42,56.7,2023-06-20:14,2.3,46.3,5.7,4.25,2.7,2023-06-20T08:00:00,2023-06-20T14:00:00,1687269600
59,57.3,2023-06-20:13,2.7,43.7,5.3,4.0,2.3,2023-06-20T07:00:00,2023-06-20T13:00:00,1687266000
42,58.0,2023-06-20:12,3.0,41.0,5.0,3.75,2.0,2023-06-20T06:00:00,2023-06-20T12:00:00,1687262400
93,57.3,2023-06-20:11,3.0,44.0,14.0,10.5,2.0,2023-06-20T05:00:00,2023-06-20T11:00:00,1687258800
42,56.7,2023-06-20:10,3.0,47.0,12.0,10.0,2.0,2023-06-20T04:00:00,2023-06-20T10:00:00,1687255200
42,56.0,2023-06-20:09,3.0,50.0,13.0,10.0,2.0,2023-06-20T03:00:00,2023-06-20T09:00:00,1687251600
42,55.3,2023-06-20:08,3.0,51.3,14.0,10.0,2.0,2023-06-20T02:00:00,2023-06-20T08:00:00,1687248000
42,54.7,2023-06-20:07,3.0,52.7,27.0,10.0,2.0,2023-06-20T01:00:00,2023-06-20T07:00:00,1687244400
42,54.0,2023-06-20:06,3.0,54.0,13.0,10.0,2.0,2023-06-20T00:00:00,2023-06-20T06:00:00,1687240800
42,53.3,2023-06-20:05,2.7,55.0,37.0,10.0,1.7,2023-06-19T23:00:00,2023-06-20T05:00:00,1687237200
42,52.7,2023-06-20:04,2.3,56.0,31.0,10.0,1.3,2023-06-19T22:00:00,2023-06-20T04:00:00,1687233600
46,52.0,2023-06-20:03,2.0,57.0,50.0,10.0,1.0,2023-06-19T21:00:00,2023-06-20T03:00:00,1687230000
93,52.7,2023-06-20:02,1.3,61.7,140.0,23.0,1.0,2023-06-19T20:00:00,2023-06-20T02:00:00,1687226400
96,53.3,2023-06-20:01,0.7,66.3,145.0,23.0,1.0,2023-06-19T19:00:00,2023-06-20T01:00:00,1687222800
108,54.0,2023-06-20:00,0.0,71.0,170.0,22.0,1.0,2023-06-19T18:00:00,2023-06-20T00:00:00,1687219200
146,54.0,2023-06-19:23,0.0,75.0,246.0,30.0,1.0,2023-06-19T17:00:00,2023-06-19T23:00:00,1687215600
126,54.0,2023-06-19:22,0.0,79.0,205.0,28.0,1.0,2023-06-19T16:00:00,2023-06-19T22:00:00,1687212000
104,54.0,2023-06-19:21,0.0,83.0,162.0,31.0,1.0,2023-06-19T15:00:00,2023-06-19T21:00:00,1687208400
80,56.0,2023-06-19:20,0.0,88.0,109.7,26.0,1.3,2023-06-19T14:00:00,2023-06-19T20:00:00,1687204800
95,58.0,2023-06-19:19,0.0,93.0,57.3,33.0,1.7,2023-06-19T13:00:00,2023-06-19T19:00:00,1687201200
78,60.0,2023-06-19:18,0.0,98.0,5.0,3.75,2.0,2023-06-19T12:00:00,2023-06-19T18:00:00,1687197600
82,63.7,2023-06-19:17,0.3,102.0,5.3,4.0,2.7,2023-06-19T11:00:00,2023-06-19T17:00:00,1687194000
82,67.3,2023-06-19:16,0.7,106.0,5.7,4.25,3.3,2023-06-19T10:00:00,2023-06-19T16:00:00,1687190400
63,71.0,2023-06-19:15,1.0,110.0,6.0,4.5,4.0,2023-06-19T09:00:00,2023-06-19T15:00:00,1687186800
52,71.3,2023-06-19:14,1.0,110.3,5.7,4.25,3.7,2023-06-19T08:00:00,2023-06-19T14:00:00,1687183200
51,71.7,2023-06-19:13,1.0,110.7,5.3,4.0,3.3,2023-06-19T07:00:00,2023-06-19T13:00:00,1687179600
51,72.0,2023-06-19:12,1.0,111.0,5.0,3.75,3.0,2023-06-19T06:00:00,2023-06-19T12:00:00,1687176000
53,72.3,2023-06-19:11,1.0,114.3,6.0,4.5,3.0,2023-06-19T05:00:00,2023-06-19T11:00:00,1687172400
54,72.7,2023-06-19:10,1.0,117.7,7.0,7.0,3.0,2023-06-19T04:00:00,2023-06-19T10:00:00,1687168800
51,73.0,2023-06-19:09,1.0,121.0,8.0,8.0,3.0,2023-06-19T03:00:00,2023-06-19T09:00:00,1687165200
52,73.7,2023-06-19:08,1.3,121.3,8.3,8.0,3.0,2023-06-19T02:00:00,2023-06-19T08:00:00,1687161600
52,74.3,2023-06-19:07,1.7,121.7,8.7,6.5,3.0,2023-06-19T01:00:00,2023-06-19T07:00:00,1687158000
52,75.0,2023-06-19:06,2.0,122.0,9.0,8.0,3.0,2023-06-19T00:00:00,2023-06-19T06:00:00,1687154400
51,73.3,2023-06-19:05,2.0,120.7,9.3,7.0,3.0,2023-06-18T23:00:00,2023-06-19T05:00:00,1687150800
65,71.7,2023-06-19:04,2.0,119.3,9.7,7.25,3.0,2023-06-18T22:00:00,2023-06-19T04:00:00,1687147200
55,70.0,2023-06-19:03,2.0,118.0,10.0,7.5,3.0,2023-06-18T21:00:00,2023-06-19T03:00:00,1687143600
58,67.3,2023-06-19:02,1.7,118.7,69.0,15.0,3.0,2023-06-18T20:00:00,2023-06-19T02:00:00,1687140000
63,64.7,2023-06-19:01,1.3,119.3,13.3,10.0,3.0,2023-06-18T19:00:00,2023-06-19T01:00:00,1687136400
72,62.0,2023-06-19:00,1.0,120.0,15.0,11.25,3.0,2023-06-18T18:00:00,2023-06-19T00:00:00,1687132800
74,65.7,2023-06-18:23,0.7,121.3,101.0,22.0,3.0,2023-06-18T17:00:00,2023-06-18T23:00:00,1687129200
74,69.3,2023-06-18:22,0.3,122.7,101.0,23.0,3.0,2023-06-18T16:00:00,2023-06-18T22:00:00,1687125600
74,73.0,2023-06-18:21,0.0,124.0,103.0,17.0,3.0,2023-06-18T15:00:00,2023-06-18T21:00:00,1687122000
61,73.3,2023-06-18:20,0.0,124.0,71.7,17.0,2.7,2023-06-18T14:00:00,2023-06-18T20:00:00,1687118400
61,73.7,2023-06-18:19,0.0,124.0,40.3,17.0,2.3,2023-06-18T13:00:00,2023-06-18T19:00:00,1687114800
55,74.0,2023-06-18:18,0.0,124.0,9.0,6.75,2.0,2023-06-18T12:00:00,2023-06-18T18:00:00,1687111200
54,75.0,2023-06-18:17,0.3,116.0,8.3,6.25,2.7,2023-06-18T11:00:00,2023-06-18T17:00:00,1687107600
50,76.0,2023-06-18:16,0.7,108.0,7.7,7.0,3.3,2023-06-18T10:00:00,2023-06-18T16:00:00,1687104000
46,77.0,2023-06-18:15,1.0,100.0,7.0,5.0,4.0,2023-06-18T09:00:00,2023-06-18T15:00:00,1687100400
44,79.0,2023-06-18:14,1.7,94.7,6.3,6.0,5.0,2023-06-18T08:00:00,2023-06-18T14:00:00,1687096800
41,81.0,2023-06-18:13,2.3,89.3,5.7,5.0,6.0,2023-06-18T07:00:00,2023-06-18T13:00:00,1687093200
39,83.0,2023-06-18:12,3.0,84.0,5.0,3.75,7.0,2023-06-18T06:00:00,2023-06-18T12:00:00,1687089600
37,85.3,2023-06-18:11,3.7,81.0,5.0,3.75,7.3,2023-06-18T05:00:00,2023-06-18T11:00:00,1687086000
36,87.7,2023-06-18:10,4.3,78.0,5.0,5.0,7.7,2023-06-18T04:00:00,2023-06-18T10:00:00,1687082400
35,90.0,2023-06-18:09,5.0,75.0,5.0,5.0,8.0,2023-06-18T03:00:00,2023-06-18T09:00:00,1687078800
37,90.0,2023-06-18:08,5.7,80.0,6.0,6.0,8.7,2023-06-18T02:00:00,2023-06-18T08:00:00,1687075200
39,90.0,2023-06-18:07,6.3,85.0,7.0,7.0,9.3,2023-06-18T01:00:00,2023-06-18T07:00:00,1687071600
42,90.0,2023-06-18:06,7.0,90.0,8.0,6.0,10.0,2023-06-18T00:00:00,2023-06-18T06:00:00,1687068000
46,84.0,2023-06-18:05,6.0,95.7,19.0,11.0,10.3,2023-06-17T23:00:00,2023-06-18T05:00:00,1687064400
47,78.0,2023-06-18:04,5.0,101.3,10.0,8.0,10.7,2023-06-17T22:00:00,2023-06-18T04:00:00,1687060800
49,72.0,2023-06-18:03,4.0,107.0,11.0,8.0,11.0,2023-06-17T21:00:00,2023-06-18T03:00:00,1687057200
78,69.3,2023-06-18:02,3.0,113.7,6.0,4.5,11.3,2023-06-17T20:00:00,2023-06-18T02:00:00,1687053600
50,66.7,2023-06-18:01,2.0,120.3,11.0,8.0,11.7,2023-06-17T19:00:00,2023-06-18T01:00:00,1687050000
59,64.0,2023-06-18:00,1.0,127.0,11.0,5.0,12.0,2023-06-17T18:00:00,2023-06-18T00:00:00,1687046400
59,66.3,2023-06-17:23,0.7,127.0,14.0,6.0,11.3,2023-06-17T17:00:00,2023-06-17T23:00:00,1687042800
59,68.7,2023-06-17:22,0.3,127.0,12.0,5.0,10.7,2023-06-17T16:00:00,2023-06-17T22:00:00,1687039200
59,71.0,2023-06-17:21,0.0,127.0,16.0,5.0,10.0,2023-06-17T15:00:00,2023-06-17T21:00:00,1687035600
59,73.3,2023-06-17:20,0.0,127.3,15.0,6.0,8.0,2023-06-17T14:00:00,2023-06-17T20:00:00,1687032000
60,75.7,2023-06-17:19,0.0,127.7,14.0,8.0,6.0,2023-06-17T13:00:00,2023-06-17T19:00:00,1687028400
60,78.0,2023-06-17:18,0.0,128.0,13.0,7.0,4.0,2023-06-17T12:00:00,2023-06-17T18:00:00,1687024800
55,76.0,2023-06-17:17,0.7,119.3,16.0,9.0,6.7,2023-06-17T11:00:00,2023-06-17T17:00:00,1687021200
51,74.0,2023-06-17:16,1.3,110.7,15.0,8.0,9.3,2023-06-17T10:00:00,2023-06-17T16:00:00,1687017600
47,72.0,2023-06-17:15,2.0,102.0,17.0,8.0,12.0,2023-06-17T09:00:00,2023-06-17T15:00:00,1687014000
45,74.7,2023-06-17:14,2.7,96.3,14.3,8.0,10.0,2023-06-17T08:00:00,2023-06-17T14:00:00,1687010400
42,77.3,2023-06-17:13,3.3,90.7,9.0,7.0,8.0,2023-06-17T07:00:00,2023-06-17T13:00:00,1687006800
39,80.0,2023-06-17:12,4.0,85.0,9.0,7.0,6.0,2023-06-17T06:00:00,2023-06-17T12:00:00,1687003200
39,81.7,2023-06-17:11,4.7,85.3,10.7,8.0,5.7,2023-06-17T05:00:00,2023-06-17T11:00:00,1686999600
40,83.3,2023-06-17:10,5.3,85.7,9.0,7.0,5.3,2023-06-17T04:00:00,2023-06-17T10:00:00,1686996000
40,85.0,2023-06-17:09,6.0,86.0,14.0,8.0,5.0,2023-06-17T03:00:00,2023-06-17T09:00:00,1686992400
41,85.0,2023-06-17:08,6.7,87.7,13.7,7.0,5.0,2023-06-17T02:00:00,2023-06-17T08:00:00,1686988800
41,85.0,2023-06-17:07,7.3,89.3,13.3,8.0,5.0,2023-06-17T01:00:00,2023-06-17T07:00:00,1686985200
42,85.0,2023-06-17:06,8.0,91.0,13.0,7.0,5.0,2023-06-17T00:00:00,2023-06-17T06:00:00,1686981600
43,80.3,2023-06-17:05,7.0,93.0,13.3,9.0,4.7,2023-06-16T23:00:00,2023-06-17T05:00:00,1686978000
50,75.7,2023-06-17:04,6.0,95.0,13.7,12.0,4.3,2023-06-16T22:00:00,2023-06-17T04:00:00,1686974400
93,71.0,2023-06-17:03,5.0,97.0,14.0,10.5,4.0,2023-06-16T21:00:00,2023-06-17T03:00:00,1686970800
48,68.0,2023-06-17:02,3.7,104.0,14.0,7.0,4.0,2023-06-16T20:00:00,2023-06-17T02:00:00,1686967200
51,65.0,2023-06-17:01,2.3,111.0,18.0,12.0,4.0,2023-06-16T19:00:00,2023-06-17T01:00:00,1686963600
55,62.0,2023-06-17:00,1.0,118.0,19.0,6.0,4.0,2023-06-16T18:00:00,2023-06-17T00:00:00,1686960000
55,62.7,2023-06-16:23,0.7,119.7,26.0,6.0,3.3,2023-06-16T17:00:00,2023-06-16T23:00:00,1686956400
52,63.3,2023-06-16:22,0.3,121.3,20.0,6.0,2.7,2023-06-16T16:00:00,2023-06-16T22:00:00,1686952800
54,64.0,2023-06-16:21,0.0,123.0,18.0,7.0,2.0,2023-06-16T15:00:00,2023-06-16T21:00:00,1686949200
52,63.7,2023-06-16:20,0.0,121.7,17.0,7.0,1.7,2023-06-16T14:00:00,2023-06-16T20:00:00,1686945600
50,63.3,2023-06-16:19,0.0,120.3,22.0,7.0,1.3,2023-06-16T13:00:00,2023-06-16T19:00:00,1686942000
55,63.0,2023-06-16:18,0.0,119.0,20.0,10.0,1.0,2023-06-16T12:00:00,2023-06-16T18:00:00,1686938400
50,66.3,2023-06-16:17,0.7,108.3,25.0,11.0,1.7,2023-06-16T11:00:00,2023-06-16T17:00:00,1686934800
45,69.7,2023-06-16:16,1.3,97.7,21.0,7.0,2.3,2023-06-16T10:00:00,2023-06-16T16:00:00,1686931200
40,73.0,2023-06-16:15,2.0,87.0,25.0,8.0,3.0,2023-06-16T09:00:00,2023-06-16T15:00:00,1686927600
38,75.7,2023-06-16:14,2.7,82.7,22.0,7.0,2.0,2023-06-16T08:00:00,2023-06-16T14:00:00,1686924000
46,78.3,2023-06-16:13,3.3,78.3,6.0,4.5,1.0,2023-06-16T07:00:00,2023-06-16T13:00:00,1686920400
42,81.0,2023-06-16:12,4.0,74.0,15.0,10.0,0.0,2023-06-16T06:00:00,2023-06-16T12:00:00,1686916800
35,82.0,2023-06-16:11,5.0,75.7,10.0,8.0,0.3,2023-06-16T05:00:00,2023-06-16T11:00:00,1686913200
36,83.0,2023-06-16:10,6.0,77.3,4.0,3.0,0.7,2023-06-16T04:00:00,2023-06-16T10:00:00,1686909600
37,84.0,2023-06-16:09,7.0,79.0,9.0,8.0,1.0,2023-06-16T03:00:00,2023-06-16T09:00:00,1686906000
37,83.3,2023-06-16:08,7.0,80.3,9.0,9.0,1.0,2023-06-16T02:00:00,2023-06-16T08:00:00,1686902400
38,82.7,2023-06-16:07,7.0,81.7,6.0,6.0,1.0,2023-06-16T01:00:00,2023-06-16T07:00:00,1686898800
38,82.0,2023-06-16:06,7.0,83.0,4.0,3.0,1.0,2023-06-16T00:00:00,2023-06-16T06:00:00,1686895200
40,77.7,2023-06-16:05,6.0,85.7,10.0,6.0,1.0,2023-06-15T23:00:00,2023-06-16T05:00:00,1686891600
41,73.3,2023-06-16:04,5.0,88.3,12.0,6.0,1.0,2023-06-15T22:00:00,2023-06-16T04:00:00,1686888000
72,69.0,2023-06-16:03,4.0,91.0,16.0,12.0,1.0,2023-06-15T21:00:00,2023-06-16T03:00:00,1686884400
63,66.7,2023-06-16:02,3.0,96.7,13.0,9.75,1.0,2023-06-15T20:00:00,2023-06-16T02:00:00,1686880800
47,64.3,2023-06-16:01,2.0,102.3,4.0,3.0,1.0,2023-06-15T19:00:00,2023-06-16T01:00:00,1686877200
50,62.0,2023-06-16:00,1.0,108.0,16.0,4.0,1.0,2023-06-15T18:00:00,2023-06-16T00:00:00,1686873600
49,64.0,2023-06-15:23,1.0,106.7,12.0,7.0,1.0,2023-06-15T17:00:00,2023-06-15T23:00:00,1686870000
49,66.0,2023-06-15:22,1.0,105.3,11.0,8.0,1.0,2023-06-15T16:00:00,2023-06-15T22:00:00,1686866400
48,68.0,2023-06-15:21,1.0,104.0,4.0,3.0,1.0,2023-06-15T15:00:00,2023-06-15T21:00:00,1686862800
49,68.3,2023-06-15:20,1.0,105.7,7.0,3.0,1.0,2023-06-15T14:00:00,2023-06-15T20:00:00,1686859200
76,68.7,2023-06-15:19,1.0,107.3,2.0,1.5,1.0,2023-06-15T13:00:00,2023-06-15T19:00:00,1686855600
50,69.0,2023-06-15:18,1.0,109.0,1.0,0.75,1.0,2023-06-15T12:00:00,2023-06-15T18:00:00,1686852000
49,69.7,2023-06-15:17,1.0,106.7,3.0,2.25,1.3,2023-06-15T11:00:00,2023-06-15T17:00:00,1686848400
59,70.3,2023-06-15:16,1.0,104.3,3.0,2.25,1.7,2023-06-15T10:00:00,2023-06-15T16:00:00,1686844800
47,71.0,2023-06-15:15,1.0,102.0,7.0,7.0,2.0,2023-06-15T09:00:00,2023-06-15T15:00:00,1686841200
44,74.3,2023-06-15:14,1.7,94.3,8.0,6.0,2.3,2023-06-15T08:00:00,2023-06-15T14:00:00,1686837600
40,77.7,2023-06-15:13,2.3,86.7,6.0,5.0,2.7,2023-06-15T07:00:00,2023-06-15T13:00:00,1686834000
37,81.0,2023-06-15:12,3.0,79.0,5.0,3.75,3.0,2023-06-15T06:00:00,2023-06-15T12:00:00,1686830400
37,82.0,2023-06-15:11,3.7,79.7,9.0,4.0,3.3,2023-06-15T05:00:00,2023-06-15T11:00:00,1686826800
37,83.0,2023-06-15:10,4.3,80.3,2.0,1.5,3.7,2023-06-15T04:00:00,2023-06-15T10:00:00,1686823200
